_1,_2,_3
0.257,0.46,0.448
6.571,6.147,6.569
0.806,0.222,0.48
4.298,4.012,4.676
4.654,4.112,4.781
0.41,0.933,0.503
0.938,0.956,0.445
8.115,8.228,8.035
2.423,2.278,2.103
2.841,2.162,2.049
8.642,8.777,8.521
6.997,6.006,6.496
2.563,2.647,2.714
4.553,4.07,4.218
6.977,6.637,6.898
8.333,8.333,8.975
0.58,0.597,0.932
0.278,0.152,0.635
2.408,2.035,2.445
4.103,4.69,4.511
4.061,4.417,4.073
2.518,2.78,2.357
8.809,8.59,8.483
8.658,8.194,8.182
4.271,4.426,4.274
6.209,6.513,6.209
0.342,0.355,0.8
8.302,8.145,8.229
6.245,6.759,6.089
2.886,2.4,2.517
2.098,2.831,2.509
0.507,0.685,0.883
2.011,2.433,2.799
8.992,8.649,8.571
0.321,0.689,0.379
4.661,4.516,4.237
0.268,0.001,0.811
4.376,4.674,4.313
4.756,4.906,4.445
0.524,0.387,0.331
8.99,8.083,8.505
4.056,4.49,4.1
2.161,2.948,2.99
6.793,6.724,6.582
6.055,6.404,6.969
2.32,2.261,2.03
2.777,2.942,2.336
2.431,2.46,2.13
6.114,6.686,6.808
2.222,2.937,2.222
2.416,2.61,2.495
2.99,2.932,2.183
4.556,4.182,4.242
2.882,2.684,2.062
6.164,6.845,6.538
6.227,6.83,6.099
2.419,2.73,2.403
0.48,0.455,0.286
6.398,6.82,6.421
6.562,6.664,6.503
0.777,0.277,0.409
0.363,0.017,0.912
2.189,2.716,2.192
2.673,2.957,2.802
0.097,0.273,0.417
4.595,4.287,4.621
0.376,0.312,0.452
6.985,6.09,6.618
4.291,4.5,4.417
4.455,4.538,4.326
8.948,8.586,8.878
0.217,0.931,0.632
4.305,4.352,4.426
6.333,6.694,6.558
4.784,4.776,4.408
4.968,4.659,4.691
2.497,2.289,2.217
8.194,8.125,8.268
8.537,8.09,8.276
0.814,0.964,0.289
0.433,0.403,0.677
2.69,2.047,2.816
6.336,6.96,6.737
4.956,4.399,4.417
8.814,8.565,8.435
8.593,8.145,8.156
0.032,0.797,0.927
8.907,8.704,8.727
6.858,6.531,6.764
8.374,8.416,8.983
2.142,2.827,2.049
2.099,2.211,2.938
2.991,2.838,2.892
4.506,4.363,4.57
8.232,8.687,8.028
0.359,0.419,0.597
6.201,6.094,6.911
4.773,4.852,4.235
8.421,8.601,8.727
6.599,6.698,6.369
8.54,8.301,8.051
8.409,8.848,8.501
4.261,4.55,4.551
6.091,6.946,6.789
8.951,8.649,8.189
6.585,6.414,6.56
8.655,8.637,8.917
0.494,0.918,0.326
8.311,8.284,8.549
2.325,2.741,2.887
0.403,0.155,0.484
0.732,0.523,0.945
0.639,0.512,0.54
2.742,2.452,2.155
0.754,0.102,0.161
8.442,8.38,8.81
2.439,2.898,2.776
8.464,8.733,8.409
2.839,2.39,2.387
4.741,4.522,4.495
8.627,8.69,8.138
0.412,0.685,0.584
0.463,0.927,0.709
0.137,0.175,0.123
0.498,0.192,0.256
6.146,6.057,6.042
0.295,0.37,0.607
8.208,8.306,8.811
4.503,4.117,4.661
6.122,6.679,6.098
8.157,8.776,8.457
6.698,6.325,6.738
6.661,6.711,6.641
8.156,8.046,8.481
0.202,0.829,0.29
8.981,8.946,8.988
2.606,2.047,2.242
6.145,6.538,6.093
2.487,2.036,2.798
6.777,6.126,6.793
0.789,0.354,0.6
8.865,8.713,8.568
2.366,2.796,2.622
4.884,4.979,4.863
4.756,4.629,4.511
6.371,6.216,6.021
8.076,8.596,8.768
4.575,4.99,4.768
2.49,2.356,2.541
6.108,6.264,6.421
4.569,4.347,4.972
4.087,4.677,4.398
2.829,2.138,2.92
6.232,6.145,6.312
0.022,0.092,0.732
4.625,4.044,4.461
0.449,0.598,0.632
4.866,4.948,4.229
4.85,4.091,4.96
6.549,6.303,6.243
6.484,6.642,6.097
2.192,2.038,2.699
2.461,2.353,2.596
8.384,8.043,8.161
2.624,2.971,2.108
4.125,4.087,4.713
2.353,2.714,2.113
4.635,4.448,4.344
6.882,6.249,6.82
6.253,6.887,6.013
6.747,6.355,6.95
8.315,8.544,8.004
4.701,4.675,4.413
6.773,6.194,6.153
6.714,6.11,6.016
0.682,0.357,0.038
8.442,8.472,8.387
8.329,8.378,8.21
6.891,6.417,6.999
6.353,6.051,6.964
4.451,4.686,4.489
8.32,8.584,8.588
4.437,4.536,4.256
8.956,8.265,8.467
4.738,4.838,4.673
4.851,4.41,4.731
0.998,0.818,0.169
0.56,0.815,0.324
4.687,4.873,4.559
8.755,8.811,8.666
6.715,6.436,6.747
2.244,2.87,2.543
8.573,8.405,8.78
2.666,2.222,2.935
0.723,0.844,0.079
0.189,0.281,0.106
6.032,6.056,6.86
2.482,2.516,2.995
4.182,4.835,4.609
0.109,0.658,0.08
0.039,0.107,0.633
2.642,2.541,2.108
4.375,4.641,4.315
6.79,6.041,6.834
2.549,2.352,2.937
0.032,0.163,0.14
4.43,4.673,4.631
6.344,6.118,6.53
8.506,8.7,8.917
2.845,2.811,2.841
3.0,2.82,2.504
8.317,8.615,8.069
2.581,2.53,2.696
4.253,4.514,4.096
0.467,0.583,0.409
6.262,6.691,6.465
4.918,4.498,4.991
2.053,2.012,2.166
6.192,6.013,6.471
2.901,2.1,2.546
0.073,0.255,0.161
2.97,2.747,2.616
8.912,8.332,8.166
6.839,6.169,6.125
6.328,6.839,6.204
6.426,6.055,6.287
0.819,0.4,0.525
0.012,0.279,0.462
0.24,0.525,0.219
4.013,4.678,4.449
0.713,0.845,0.987
6.816,6.943,6.52
8.499,8.7,8.854
4.578,4.427,4.301
4.911,4.542,4.749
2.522,2.975,2.129
2.426,2.527,2.228
2.533,2.886,2.992
8.193,8.513,8.92
4.067,4.979,4.093
2.237,2.877,2.62
6.636,6.043,6.471
4.041,4.553,4.725
4.943,4.327,4.196
8.018,8.737,8.986
0.857,0.071,0.45
4.259,4.825,4.386
4.081,4.388,4.07
4.743,4.165,4.585
8.672,8.43,8.836
2.325,2.956,2.907
4.528,4.52,4.041
2.33,2.787,2.251
2.905,2.71,2.981
0.125,0.902,0.291
8.211,8.72,8.975
2.813,2.74,2.837
4.144,4.036,4.222
0.375,0.315,0.722
6.809,6.539,6.701
4.208,4.698,4.9
6.706,6.052,6.989
6.056,6.656,6.82
6.461,6.374,6.65
4.527,4.193,4.994
4.615,4.654,4.015
2.686,2.112,2.5
6.114,6.813,6.539
8.485,8.615,8.874
8.056,8.662,8.569
2.424,2.014,2.53
4.191,4.877,4.33
8.494,8.649,8.785
4.008,4.311,4.887
6.895,6.73,6.897
2.183,2.882,2.74
8.625,8.3,8.196
6.683,6.758,6.209
2.062,2.759,2.653
2.518,2.292,2.489
4.964,4.508,4.112
4.365,4.374,4.691
8.416,8.691,8.182
2.544,2.305,2.687
6.167,6.087,6.323
6.564,6.037,6.397
2.381,2.588,2.796
0.323,0.932,0.89
0.505,0.985,0.848
0.256,0.959,0.064
6.237,6.093,6.361
6.025,6.372,6.025
2.218,2.751,2.542
6.491,6.27,6.998
8.226,8.547,8.263
8.195,8.186,8.826
4.533,4.19,4.66
8.744,8.91,8.814
2.082,2.695,2.837
8.636,8.784,8.204
4.394,4.601,4.597
6.238,6.394,6.707
0.648,0.743,0.572
8.407,8.371,8.939
6.922,6.777,6.262
8.586,8.526,8.924
8.76,8.12,8.09
0.99,0.621,0.531
6.225,6.585,6.972
4.289,4.216,4.608
4.718,4.038,4.291
8.897,8.501,8.434
2.466,2.853,2.336
2.283,2.78,2.692
6.94,6.495,6.769
8.64,8.518,8.621
8.481,8.419,8.839
0.564,0.783,0.555
0.823,0.863,0.123
2.878,2.588,2.708
8.899,8.355,8.027
8.866,8.974,8.517
6.686,6.187,6.284
8.791,8.845,8.251
6.5,6.104,6.445
8.203,8.007,8.255
4.978,4.094,4.387
0.35,0.94,0.569
4.34,4.738,4.342
0.328,0.621,0.48
6.536,6.459,6.884
8.17,8.94,8.87
6.535,6.253,6.947
6.431,6.409,6.058
8.703,8.728,8.414
4.574,4.934,4.484
0.464,0.725,0.02
4.367,4.843,4.536
4.104,4.251,4.096
8.834,8.5,8.488
8.436,8.101,8.814
0.724,0.99,0.317
4.374,4.963,4.223
0.104,0.719,0.397
0.875,0.952,0.034
4.238,4.289,4.251
0.22,0.815,0.473
6.098,6.755,6.133
8.917,8.145,8.984
6.152,6.009,6.289
0.202,0.21,0.178
4.43,4.628,4.629
6.009,6.125,6.596
6.963,6.516,6.557
4.979,4.661,4.814
6.801,6.825,6.75
4.61,4.846,4.53
6.062,6.655,6.13
4.594,4.87,4.444
4.251,4.381,4.399
2.811,2.664,2.944
6.996,6.425,6.32
0.519,0.955,0.754
2.896,2.672,2.96
2.699,2.061,2.612
8.336,8.127,8.367
4.906,4.84,4.581
4.846,4.235,4.728
4.973,4.233,4.877
6.198,6.103,6.608
6.188,6.528,6.746
6.256,6.404,6.001
8.411,8.867,8.781
6.332,6.71,6.716
4.792,4.194,4.398
2.751,2.445,2.649
8.438,8.656,8.022
8.537,8.041,8.272
4.22,4.794,4.502
6.269,6.237,6.982
8.402,8.892,8.744
2.166,2.642,2.756
0.702,0.83,0.785
4.506,4.527,4.501
6.92,6.628,6.676
0.065,0.83,0.606
0.027,0.411,0.668
0.977,0.466,0.415
2.353,2.191,2.476
4.91,4.443,4.693
6.36,6.749,6.793
0.983,0.65,0.514
2.06,2.569,2.515
8.417,8.727,8.831
8.471,8.365,8.495
4.728,4.616,4.97
0.796,0.265,0.195
6.143,6.419,6.327
8.4,8.463,8.848
6.906,6.167,6.978
4.035,4.253,4.904
8.126,8.942,8.865
4.53,4.003,4.764
8.636,8.521,8.3
0.63,0.541,0.459
8.081,8.622,8.942
6.675,6.557,6.782
2.146,2.086,2.325
2.382,2.026,2.205
0.837,0.533,0.084
2.086,2.822,2.094
4.583,4.929,4.877
2.655,2.1,2.083
6.943,6.832,6.747
6.537,6.214,6.331
0.878,0.106,0.047
2.304,2.624,2.619
6.607,6.263,6.514
2.049,2.62,2.703
2.083,2.698,2.806
2.383,2.971,2.899
6.532,6.307,6.593
2.433,2.326,2.193
8.883,8.235,8.555
2.712,2.27,2.708
0.373,0.371,0.95
8.365,8.211,8.046
2.461,2.699,2.136
2.062,2.549,2.314
4.467,4.358,4.58
2.02,2.93,2.083
8.885,8.553,8.926
8.506,8.447,8.248
6.212,6.93,6.689
2.697,2.909,2.464
0.483,0.902,0.045
0.87,0.797,0.703
6.438,6.381,6.375
0.119,0.666,0.962
6.815,6.454,6.545
8.574,8.343,8.557
4.611,4.691,4.834
8.499,8.876,8.74
0.423,0.09,0.981
4.22,4.708,4.246
0.561,0.681,0.844
2.281,2.444,2.85
4.723,4.891,4.062
4.378,4.413,4.416
0.856,0.782,0.626
6.319,6.086,6.848
6.34,6.781,6.427
2.442,2.413,2.851
0.757,0.825,0.777
2.712,2.099,2.331
8.346,8.503,8.718
8.027,8.235,8.637
0.244,0.786,0.095
4.996,4.157,4.173
4.992,4.352,4.162
6.67,6.412,6.15
6.507,6.211,6.002
4.428,4.734,4.664
8.865,8.563,8.825
8.964,8.485,8.465
2.385,2.326,2.12
2.913,2.362,2.615
6.446,6.511,6.689
0.663,0.406,0.039
2.188,2.801,2.596
4.904,4.07,4.281
8.571,8.106,8.443
4.24,4.108,4.61
0.92,0.406,0.902
6.432,6.498,6.589
8.772,8.178,8.521
6.275,6.883,6.417
6.805,6.099,6.98
8.401,8.317,8.815
8.65,8.01,8.837
2.586,2.207,2.792
6.799,6.791,6.504
2.511,2.353,2.175
6.275,6.565,6.798
4.974,4.007,4.857
0.099,0.792,0.952
2.452,2.593,2.186
0.516,0.044,0.446
4.729,4.175,4.441
6.454,6.082,6.561
2.153,2.527,2.007
0.041,0.95,0.115
0.34,0.57,0.556
4.553,4.589,4.745
8.466,8.453,8.906
6.082,6.721,6.061
0.128,0.232,0.814
0.926,0.435,0.964
8.639,8.808,8.997
6.061,6.143,6.662
0.156,0.287,0.394
6.539,6.076,6.768
6.658,6.484,6.441
6.503,6.942,6.592
2.786,2.677,2.028
8.331,8.888,8.162
8.636,8.167,8.387
0.397,0.053,0.738
2.601,2.007,2.625
8.019,8.192,8.696
2.452,2.725,2.736
0.387,0.441,0.703
2.056,2.676,2.576
4.851,4.283,4.284
8.774,8.878,8.454
0.932,0.748,0.785
6.473,6.423,6.468
2.488,2.093,2.424
2.346,2.135,2.528
8.532,8.771,8.022
2.379,2.305,2.463
4.153,4.006,4.776
8.153,8.968,8.235
4.659,4.831,4.548
4.359,4.818,4.037
8.645,8.489,8.896
8.88,8.846,8.8
8.549,8.161,8.242
6.895,6.176,6.159
6.315,6.176,6.163
6.54,6.408,6.844
8.318,8.926,8.62
2.03,2.351,2.751
2.894,2.204,2.871
2.59,2.394,2.118
6.056,6.422,6.985
0.613,0.779,0.506
2.892,2.499,2.717
2.632,2.454,2.003
2.556,2.228,2.051
6.185,6.027,6.795
0.113,0.527,0.805
2.493,2.525,2.237
0.864,0.189,0.537
2.16,2.47,2.738
8.885,8.749,8.559
8.853,8.078,8.299
0.425,0.891,0.937
8.776,8.797,8.936
0.813,0.396,0.176
6.134,6.609,6.36
2.13,2.053,2.01
8.056,8.244,8.614
2.672,2.526,2.713
0.514,0.463,0.931
8.736,8.08,8.602
2.582,2.855,2.399
8.116,8.647,8.344
4.896,4.974,4.986
0.976,0.137,0.337
8.147,8.948,8.8
4.435,4.632,4.528
8.468,8.678,8.504
2.357,2.485,2.937
0.676,0.742,0.883
6.465,6.362,6.974
6.361,6.621,6.834
0.128,0.421,0.321
0.207,0.372,0.585
8.73,8.202,8.516
6.477,6.181,6.012
6.206,6.963,6.887
4.201,4.297,4.231
2.547,2.672,2.752
8.131,8.421,8.285
4.029,4.363,4.044
4.382,4.54,4.826
2.443,2.013,2.778
0.198,0.798,0.596
6.437,6.924,6.986
2.286,2.98,2.745
0.145,0.988,0.689
4.665,4.461,4.111
6.75,6.279,6.275
4.523,4.589,4.081
6.223,6.747,6.807
2.251,2.442,2.983
4.391,4.618,4.158
0.631,0.936,0.608
6.029,6.389,6.752
0.834,0.57,0.148
0.972,0.015,0.642
0.756,0.602,0.159
0.886,0.217,0.275
6.451,6.909,6.333
8.561,8.609,8.845
4.444,4.816,4.269
6.734,6.053,6.001
6.221,6.41,6.717
6.681,6.9,6.336
4.683,4.804,4.125
2.562,2.49,2.215
0.09,0.657,0.446
6.81,6.998,6.673
6.261,6.115,6.347
0.885,0.744,0.124
0.37,0.872,0.801
8.911,8.829,8.773
4.819,4.946,4.933
2.444,2.268,2.303
8.126,8.278,8.869
2.497,2.255,2.576
6.452,6.587,6.564
4.387,4.379,4.938
2.639,2.827,2.004
4.8,4.024,4.339
2.937,2.903,2.897
2.419,2.784,2.848
2.533,2.491,2.336
6.673,6.393,6.284
2.484,2.076,2.83
6.261,6.189,6.65
4.125,4.526,4.55
0.134,0.834,0.435
4.308,4.954,4.794
6.324,6.256,6.408
8.689,8.653,8.733
4.617,4.682,4.966
2.236,2.711,2.547
6.845,6.994,6.661
6.178,6.628,6.808
2.799,2.362,2.326
6.858,6.43,6.951
6.228,6.471,6.375
8.386,8.438,8.609
4.227,4.507,4.437
0.273,0.703,0.057
4.604,4.172,4.733
0.129,0.492,0.402
6.529,6.253,6.928
0.017,0.975,0.531
8.794,8.589,8.498
8.739,8.889,8.97
6.779,6.706,6.393
8.521,8.867,8.773
0.86,0.518,0.149
2.693,2.541,2.08
4.327,4.12,4.942
2.584,2.56,2.52
0.092,0.729,0.616
2.281,2.13,2.806
2.47,2.781,2.287
8.361,8.826,8.976
0.456,0.124,0.16
8.043,8.691,8.022
0.431,0.834,0.367
2.953,2.775,2.201
8.356,8.237,8.678
0.116,0.534,0.971
6.548,6.864,6.948
4.134,4.174,4.911
6.725,6.352,6.142
0.368,0.292,0.617
2.517,2.973,2.037
4.251,4.537,4.936
0.336,0.277,0.133
6.71,6.449,6.133
6.234,6.833,6.27
0.321,0.609,0.331
8.565,8.218,8.319
6.466,6.218,6.607
6.137,6.764,6.728
8.571,8.02,8.327
8.46,8.782,8.491
6.884,6.394,6.96
8.013,8.537,8.72
0.748,0.182,0.166
0.38,0.803,0.571
6.958,6.73,6.919
2.022,2.239,2.44
0.255,0.602,0.655
4.859,4.965,4.221
4.285,4.046,4.442
6.357,6.442,6.506
2.698,2.766,2.425
2.291,2.065,2.238
0.776,0.031,0.983
0.998,0.558,0.778
8.977,8.524,8.192
4.565,4.079,4.655
8.279,8.489,8.571
8.505,8.381,8.657
4.329,4.637,4.454
8.922,8.743,8.092
0.37,0.195,0.153
0.119,0.482,0.827
2.698,2.335,2.676
6.52,6.756,6.912
0.665,0.02,0.089
0.996,0.112,0.203
4.661,4.308,4.891
0.042,0.173,0.575
2.654,2.944,2.958
4.102,4.392,4.3
4.651,4.795,4.881
4.65,4.308,4.34
0.283,0.336,0.234
0.229,0.154,0.96
2.45,2.919,2.059
2.455,2.626,2.719
0.928,0.629,0.009
8.666,8.182,8.357
2.098,2.819,2.88
2.592,2.772,2.908
6.376,6.66,6.428
8.077,8.823,8.268
4.992,4.598,4.032
4.64,4.19,4.899
4.344,4.813,4.347
4.142,4.043,4.86
6.174,6.652,6.207
6.113,6.839,6.383
8.591,8.978,8.703
6.434,6.037,6.293
0.101,0.399,0.771
6.655,6.147,6.841
2.33,2.977,2.352
4.318,4.977,4.475
6.02,6.571,6.528
4.288,4.441,4.779
4.08,4.097,4.603
0.87,0.088,0.541
2.114,2.772,2.067
4.388,4.44,4.862
6.236,6.556,6.289
4.621,4.48,4.016
2.756,2.455,2.968
6.714,6.666,6.426
6.604,6.946,6.525
6.913,6.497,6.795
2.666,2.987,2.802
4.707,4.73,4.876
6.566,6.096,6.955
2.271,2.522,2.896
0.762,0.209,0.914
6.804,6.186,6.253
2.001,2.145,2.273
4.345,4.67,4.804
4.797,4.102,4.515
2.191,2.651,2.064
0.223,0.385,0.308
0.31,0.839,0.379
6.37,6.267,6.95
8.306,8.834,8.078
4.036,4.873,4.893
4.458,4.411,4.897
6.482,6.162,6.638
6.181,6.722,6.037
0.803,0.669,0.379
0.26,0.322,0.822
2.689,2.696,2.244
0.729,0.221,0.796
2.347,2.887,2.247
2.997,2.671,2.636
0.991,0.375,0.858
4.62,4.135,4.176
4.479,4.53,4.53
8.268,8.949,8.959
2.24,2.427,2.344
2.509,2.563,2.867
8.145,8.937,8.499
4.477,4.294,4.862
6.35,6.352,6.564
6.904,6.75,6.676
2.249,2.289,2.115
6.292,6.289,6.799
4.577,4.419,4.944
4.276,4.695,4.256
4.063,4.086,4.075
2.921,2.886,2.443
8.446,8.973,8.206
6.936,6.702,6.446
6.967,6.798,6.777
0.649,0.894,0.988
4.717,4.714,4.057
4.94,4.502,4.547
4.742,4.303,4.955
0.987,0.684,0.465
6.915,6.752,6.026
2.563,2.015,2.058
4.911,4.688,4.118
8.918,8.637,8.055
0.957,0.592,0.393
0.723,0.492,0.622
6.546,6.92,6.873
6.013,6.0,6.587
2.954,2.071,2.614
8.355,8.072,8.676
6.255,6.644,6.797
8.91,8.212,8.016
4.699,4.445,4.476
0.066,0.242,0.938
4.798,4.837,4.05
2.202,2.339,2.568
8.781,8.896,8.695
8.565,8.829,8.498
2.076,2.872,2.077
8.791,8.156,8.13
2.538,2.083,2.33
8.44,8.243,8.469
6.108,6.842,6.372
4.895,4.04,4.387
4.673,4.211,4.908
4.098,4.87,4.227
8.12,8.576,8.497
4.168,4.797,4.234
2.458,2.781,2.646
4.171,4.544,4.135
4.102,4.698,4.968
0.947,0.898,0.092
2.635,2.961,2.618
2.942,2.952,2.24
4.726,4.199,4.708
6.488,6.661,6.195
2.293,2.787,2.693
0.221,0.993,0.275
8.056,8.565,8.24
8.186,8.179,8.383
8.741,8.914,8.709
4.263,4.377,4.277
2.808,2.573,2.769
4.431,4.737,4.23
0.097,0.393,0.413
0.804,0.614,0.343
2.267,2.271,2.454
8.673,8.277,8.794
0.03,0.875,0.779
2.727,2.465,2.772
2.402,2.693,2.704
4.814,4.595,4.741
0.546,0.457,0.521
6.953,6.057,6.48
0.1,0.679,0.842
2.935,2.919,2.735
6.555,6.889,6.0
8.794,8.018,8.332
6.873,6.951,6.542
2.439,2.922,2.992
8.699,8.795,8.077
6.957,6.048,6.753
2.794,2.834,2.552
0.091,0.007,0.075
0.901,0.449,0.263
2.586,2.786,2.91
2.627,2.165,2.008
2.99,2.193,2.716
0.147,0.262,0.424
8.82,8.917,8.281
6.076,6.946,6.35
6.967,6.542,6.973
6.9,6.456,6.498
6.028,6.522,6.826
6.548,6.544,6.623
4.984,4.385,4.359
2.726,2.474,2.24
4.998,4.319,4.11
6.791,6.42,6.573
4.65,4.252,4.893
6.164,6.726,6.112
4.895,4.543,4.894
6.08,6.33,6.696
4.875,4.248,4.735
8.14,8.489,8.897
8.891,8.109,8.35
6.494,6.295,6.985
8.497,8.599,8.92
8.427,8.987,8.763
6.572,6.378,6.176
0.831,0.432,0.689
6.864,6.551,6.035
6.572,6.465,6.255
8.051,8.282,8.984
0.502,0.439,0.135
8.46,8.508,8.54
0.212,0.009,0.465
8.647,8.537,8.589
4.802,4.813,4.603
2.025,2.812,2.741
4.497,4.702,4.229
0.744,0.252,0.541
4.324,4.78,4.641
2.971,2.262,2.657
6.27,6.703,6.516
8.069,8.39,8.637
0.658,0.591,0.613
0.06,0.152,0.331
0.344,0.796,0.615
0.529,0.988,0.753
4.165,4.151,4.887
2.378,2.113,2.945
6.361,6.988,6.609
0.697,0.035,0.599
2.262,2.651,2.586
6.23,6.117,6.459
8.955,8.506,8.978
0.039,0.276,0.003
4.352,4.36,4.85
8.931,8.015,8.582
6.471,6.53,6.886
8.328,8.604,8.531
6.13,6.719,6.883
6.92,6.352,6.715
8.821,8.364,8.776
0.116,0.362,0.804
4.157,4.243,4.594
6.463,6.332,6.751
8.375,8.348,8.222
8.138,8.54,8.551
2.725,2.136,2.321
2.825,2.322,2.907
0.057,0.592,0.092
0.054,0.893,0.06
2.025,2.009,2.301
0.814,0.758,0.228
0.966,0.39,0.507
4.792,4.699,4.522
0.864,0.57,0.04
4.543,4.28,4.012
6.013,6.97,6.466
6.225,6.487,6.159
4.64,4.208,4.386
2.736,2.931,2.907
0.767,0.162,0.625
6.838,6.016,6.445
4.108,4.222,4.158
2.677,2.184,2.737
2.57,2.581,2.13
6.086,6.589,6.286
2.266,2.85,2.946
4.271,4.608,4.184
4.076,4.011,4.999
2.323,2.99,2.931
6.081,6.954,6.192
0.998,1.0,0.642
0.494,0.55,0.157
0.951,0.41,0.325
6.701,6.051,6.669
2.639,2.791,2.1
0.615,0.943,0.596
4.641,4.963,4.643
8.203,8.493,8.243
6.915,6.646,6.522
2.747,2.911,2.242
4.294,4.926,4.477
4.767,4.434,4.073
2.95,2.118,2.451
4.11,4.465,4.341
0.736,0.077,0.278
6.725,6.125,6.164
6.061,6.385,6.709
6.843,6.671,6.425
2.326,2.168,2.161
6.159,6.557,6.632
8.015,8.775,8.58
8.401,8.515,8.139
8.965,8.243,8.727
4.656,4.617,4.457
8.892,8.604,8.85
2.481,2.731,2.251
8.756,8.712,8.968
0.01,0.056,0.276
2.921,2.334,2.002
6.859,6.578,6.461
0.079,0.365,0.664
2.68,2.287,2.917
4.799,4.214,4.258
6.614,6.391,6.686
8.542,8.75,8.127
8.028,8.371,8.84
8.887,8.265,8.182
8.575,8.793,8.39
6.145,6.158,6.76
8.566,8.999,8.841
8.796,8.884,8.059
6.023,6.158,6.204
8.68,8.881,8.253
4.98,4.097,4.764
2.441,2.133,2.723
4.061,4.318,4.083
8.587,8.643,8.624
8.514,8.525,8.54
4.214,4.383,4.311
2.108,2.311,2.944
8.109,8.839,8.839
6.98,6.183,6.484
4.52,4.859,4.108
0.063,0.761,0.252
2.55,2.31,2.59
8.671,8.207,8.411
0.244,0.78,0.388
0.627,0.416,0.789
4.489,4.754,4.0
0.755,0.182,0.134
0.699,0.968,0.584
6.629,6.076,6.442
8.958,8.093,8.805
2.907,2.055,2.528
0.829,0.453,0.793
4.687,4.1,4.796
2.962,2.449,2.91
4.004,4.651,4.137
0.003,0.966,0.852
4.051,4.933,4.481
0.483,0.737,0.622
8.405,8.389,8.977
4.058,4.564,4.242
8.696,8.078,8.811
8.026,8.405,8.174
0.182,0.678,0.667
8.663,8.134,8.486
6.635,6.26,6.763
2.584,2.157,2.279
4.405,4.91,4.71
4.387,4.282,4.433
2.57,2.859,2.556
2.046,2.247,2.779
0.706,0.337,0.649
4.213,4.677,4.852
6.634,6.338,6.937
8.388,8.852,8.878
6.714,6.663,6.576
2.547,2.47,2.48
2.095,2.444,2.888
0.219,0.639,0.142
0.255,0.258,0.782
8.206,8.037,8.347
2.016,2.468,2.608
4.969,4.762,4.308
4.145,4.534,4.368
6.178,6.448,6.16
2.172,2.244,2.574
6.15,6.445,6.973
0.543,0.593,0.587
4.957,4.821,4.28
6.028,6.204,6.638
8.699,8.053,8.04
2.679,2.354,2.126
2.361,2.576,2.777
6.277,6.039,6.322
4.992,4.261,4.644
0.487,0.863,0.948
6.218,6.707,6.021
8.333,8.372,8.69
2.565,2.009,2.86
4.868,4.758,4.614
6.933,6.186,6.29
4.157,4.176,4.906
2.998,2.35,2.674
8.717,8.007,8.468
6.406,6.256,6.772
0.556,0.048,0.029
6.014,6.438,6.752
2.227,2.756,2.833
4.656,4.981,4.512
0.491,0.546,0.764
2.133,2.724,2.173
4.04,4.722,4.44
4.402,4.121,4.181
4.742,4.885,4.057
2.639,2.618,2.658
0.984,0.372,0.001
2.437,2.747,2.099
6.333,6.423,6.084
0.375,0.161,0.909
4.343,4.047,4.517
6.141,6.414,6.274
0.671,0.864,0.389
0.009,0.274,0.475
8.117,8.715,8.2
0.662,0.042,0.671
8.162,8.095,8.812
6.971,6.357,6.359
2.368,2.94,2.314
2.028,2.092,2.047
2.559,2.304,2.94
2.163,2.891,2.681
4.188,4.605,4.086
6.964,6.431,6.003
6.452,6.989,6.57
0.193,0.481,0.71
2.404,2.595,2.239
0.591,0.08,0.612
4.237,4.481,4.839
4.341,4.807,4.326
4.511,4.771,4.513
8.939,8.202,8.915
2.374,2.326,2.35
0.878,0.966,0.464
0.045,0.295,0.88
2.498,2.159,2.377
0.522,0.925,0.034
4.573,4.648,4.356
4.716,4.779,4.909
4.787,4.142,4.028
2.257,2.942,2.172
2.919,2.585,2.514
4.743,4.397,4.384
6.743,6.212,6.761
8.14,8.727,8.177
6.054,6.204,6.071
0.141,0.723,0.838
6.117,6.386,6.198
6.62,6.772,6.416
6.596,6.604,6.037
4.553,4.586,4.833
2.707,2.063,2.499
0.705,0.032,0.413
2.225,2.374,2.898
2.673,2.656,2.449
2.43,2.074,2.963
2.303,2.351,2.511
2.063,2.053,2.863
0.453,0.508,0.654
6.504,6.945,6.145
2.785,2.023,2.913
2.115,2.669,2.572
4.214,4.111,4.503
4.826,4.683,4.911
6.436,6.156,6.633
4.238,4.571,4.16
2.327,2.804,2.202
2.583,2.937,2.617
0.777,0.605,0.151
0.413,0.806,0.916
2.079,2.183,2.991
8.392,8.826,8.967
2.586,2.977,2.836
6.446,6.857,6.349
4.01,4.922,4.096
6.605,6.663,6.723
0.956,0.925,0.181
0.484,0.771,0.722
0.604,0.402,0.091
6.74,6.01,6.979
6.12,6.446,6.82
2.97,2.411,2.773
2.127,2.963,2.695
4.307,4.17,4.343
4.666,4.219,4.221
6.038,6.8,6.906
0.789,0.248,0.243
4.437,4.876,4.619
6.107,6.407,6.22
4.147,4.743,4.679
6.964,6.561,6.055
6.5,6.224,6.641
8.707,8.465,8.291
8.547,8.063,8.561
0.563,0.789,0.834
4.658,4.817,4.091
0.458,0.207,0.225
0.11,0.64,0.471
2.873,2.748,2.019
6.625,6.51,6.071
2.162,2.712,2.299
